group,node
87,1691
87,1696
87,1698
87,1705
87,1758
87,1770
87,1818
87,1838
87,1918
87,2018
87,2043
87,2058
87,2073
87,2198
87,2258
87,2376
87,2378
87,2407
87,2478
87,2498
87,2548
87,2558
87,2598
87,2638
87,2658
87,2716
87,2718
87,2738
87,2793
87,2818
87,2838
87,2858
87,2918
87,2958
87,2978
87,2998
87,3038
87,3058
87,3078
87,3098
87,3134
87,3138
87,3158
87,3258
87,3298
87,3358
87,3378
87,3418
87,3437
87,3438
87,3458
87,3478
87,3538
87,3578
87,3640
87,3677
87,3678
87,3681
87,3738
87,3758
87,3778
87,3878
87,3918
87,3938
87,3958
87,3998
88,19
88,44
88,59
88,79
88,99
88,119
88,137
88,139
88,189
88,199
88,200
88,219
88,239
88,259
88,279
88,319
88,339
88,379
88,479
88,546
88,599
88,619
88,639
88,679
88,699
88,719
88,739
88,779
88,799
88,819
88,839
88,859
88,879
88,899
88,959
88,971
88,972
88,979
88,985
88,1019
88,1079
88,1099
88,1109
88,1119
88,1159
88,1179
88,1191
88,1199
88,1200
88,1259
88,1267
88,1279
88,1299
88,1399
88,1419
88,1439
88,1459
88,1499
88,1539
88,1559
88,1579
88,1639
88,1698
88,1759
88,1779
88,1799
88,1853
88,1859
88,1878
88,1879
88,1919
88,1936
88,1999
88,2019
88,2026
88,2159
88,2179
88,2185
88,2199
88,2239
88,2243
88,2259
88,2319
88,2379
88,2399
88,2419
88,2459
88,2479
88,2499
88,2531
88,2582
88,2619
88,2639
88,2659
88,2719
88,2739
88,2759
88,2779
88,2799
88,2827
88,2859
88,2879
88,2899
88,2939
88,2966
88,3006
88,3079
88,3099
88,3106
88,3119
88,3139
88,3199
88,3209
88,3211
88,3219
88,3279
88,3298
88,3319
88,3439
88,3479
88,3539
88,3549
88,3579
88,3581
88,3595
88,3613
88,3636
88,3643
88,3699
88,3739
88,3799
88,3819
88,3879
88,3899
88,3919
89,15
89,75
89,115
89,215
89,235
89,260
89,275
89,355
89,375
89,395
89,455
89,464
89,469
89,493
89,526
89,575
89,589
89,595
89,615
89,695
89,711
89,746
89,755
89,769
89,775
89,795
89,815
89,855
89,875
89,915
89,1015
89,1075
89,1115
89,1135
89,1155
89,1175
89,1215
89,1235
89,1255
89,1295
89,1315
89,1320
89,1355
89,1375
89,1435
89,1500
89,1535
89,1555
89,1675
89,1720
89,1735
89,1755
89,1835
89,1875
89,1915
89,1955
89,1994
89,2035
89,2095
89,2135
89,2152
89,2175
89,2195
89,2235
89,2255
89,2265
89,2275
89,2295
89,2298
89,2309
89,2315
89,2355
89,2366
89,2435
89,2455
89,2458
89,2475
89,2515
89,2535
89,2569
89,2592
89,2595
89,2652
89,2695
89,2735
89,2755
89,2775
89,2797
89,2815
89,2855
89,2859
89,2875
89,2915
89,2922
89,2955
89,2995
89,3015
89,3020
89,3035
89,3055
89,3075
89,3086
89,3135
89,3175
89,3215
89,3222
89,3235
89,3259
89,3315
89,3335
89,3355
89,3374
89,3415
89,3435
89,3450
89,3455
89,3461
89,3515
89,3547
89,3575
89,3595
89,3615
89,3639
89,3655
89,3675
89,3735
89,3755
89,3815
89,3835
89,3855
89,3895
89,3915
89,3951
89,3971
89,3975
89,3995
90,7
90,11
90,47
90,67
90,77
90,87
90,127
90,187
90,260
90,307
90,347
90,445
90,462
90,487
90,507
90,517
90,547
90,587
90,607
90,627
90,667
90,707
90,727
90,787
90,813
90,847
90,879
90,883
90,887
90,907
90,920
90,927
90,947
90,954
90,1007
90,1034
90,1047
90,1087
90,1107
90,1127
90,1147
90,1207
90,1267
90,1307
90,1313
90,1347
90,1420
90,1447
90,1467
90,1487
90,1495
90,1541
90,1554
90,1607
90,1627
90,1747
90,1767
90,1787
90,1827
90,1847
90,1875
90,1887
90,1907
90,1927
90,1967
90,1980
90,1987
90,2007
90,2029
90,2067
90,2127
90,2147
90,2167
90,2187
90,2207
90,2220
90,2290
90,2349
90,2364
90,2367
90,2374
90,2387
90,2407
90,2467
90,2507
90,2547
90,2571
90,2587
90,2607
90,2663
90,2667
90,2707
90,2735
90,2767
90,2807
90,2827
90,2847
90,2867
90,2887
90,2927
90,2935
90,2967
90,2976
90,3047
90,3067
90,3087
90,3120
90,3127
90,3147
90,3247
90,3267
90,3307
90,3327
90,3329
90,3367
90,3387
90,3407
90,3428
90,3447
90,3451
90,3507
90,3508
90,3527
90,3587
90,3602
90,3607
90,3626
90,3687
90,3715
90,3767
90,3787
90,3847
90,3927
90,3947
90,3948
90,3962
90,3967
90,3987
91,12
91,32
91,52
91,72
91,172
91,252
91,272
91,312
91,322
91,332
91,352
91,412
91,432
91,439
91,452
91,492
91,512
91,569
91,593
91,632
91,652
91,656
91,692
91,732
91,772
91,812
91,832
91,852
91,872
91,944
91,972
91,1012
91,1032
91,1052
91,1072
91,1092
91,1125
91,1152
91,1172
91,1192
91,1205
91,1253
91,1292
91,1352
91,1372
91,1392
91,1432
91,1452
91,1470
91,1472
91,1482
91,1492
91,1512
91,1532
91,1572
91,1592
91,1641
91,1652
91,1712
91,1792
91,1812
91,1832
91,1852
91,1872
91,1906
91,1912
91,1932
91,2032
91,2072
91,2092
91,2119
91,2132
91,2165
91,2192
91,2212
91,2217
91,2252
91,2272
91,2338
91,2341
91,2392
91,2512
91,2532
91,2592
91,2612
91,2632
91,2652
91,2672
91,2692
91,2712
91,2752
91,2766
91,2772
91,2812
91,2825
91,2832
91,2859
91,2892
91,2972
91,2992
91,3012
91,3029
91,3032
91,3052
91,3092
91,3128
91,3152
91,3172
91,3192
91,3193
91,3212
91,3232
91,3272
91,3292
91,3312
91,3352
91,3372
91,3392
91,3412
91,3416
91,3432
91,3492
91,3512
91,3572
91,3592
91,3607
91,3612
91,3672
91,3692
91,3712
91,3752
91,3772
91,3812
91,3832
91,3842
91,3892
91,3932
91,3972
91,3986
92,57
92,58
92,78
92,98
92,118
92,198
92,205
92,238
92,298
92,318
92,338
92,358
92,418
92,469
92,477
92,498
92,518
92,538
92,558
92,576
92,578
92,678
92,697
92,698
92,738
92,758
92,778
92,858
92,861
92,878
92,945
92,958
92,978
92,998
92,1038
92,1058
92,1077
92,1118
92,1175
92,1198
92,1258
92,1286
92,1298
92,1299
92,1318
92,1319
92,1338
92,1354
92,1378
92,1398
92,1414
92,1438
92,1458
92,1488
92,1498
92,1518
92,1523
92,1598
92,1674
92,1718
92,1733
92,1758
92,1838
92,1938
92,1958
92,1964
92,1988
92,2078
92,2098
92,2158
92,2163
92,2178
92,2198
92,2258
92,2278
92,2318
92,2338
92,2358
92,2398
92,2417
92,2418
92,2424
92,2438
92,2455
92,2458
92,2498
92,2598
92,2603
92,2725
92,2738
92,2758
92,2778
92,2818
92,2837
92,2838
92,2856
92,2858
92,2878
92,2898
92,2900
92,2918
92,2938
92,2941
92,2998
92,3016
92,3017
92,3018
92,3038
92,3058
92,3078
92,3080
92,3098
92,3118
92,3138
92,3151
92,3158
92,3178
92,3248
92,3250
92,3306
92,3318
92,3338
92,3354
92,3358
92,3378
92,3398
92,3418
92,3458
92,3498
92,3546
92,3558
92,3638
92,3738
92,3778
92,3858
92,3878
92,3898
92,3918
92,3958
92,3960
92,3998
93,12
93,32
93,48
93,61
93,132
93,252
93,292
93,312
93,352
93,356
93,412
93,452
93,472
93,512
93,572
93,596
93,612
93,615
93,632
93,652
93,672
93,692
93,725
93,792
93,832
93,852
93,892
93,931
93,952
93,972
93,1072
93,1092
93,1112
93,1118
93,1152
93,1212
93,1232
93,1292
93,1312
93,1352
93,1360
93,1372
93,1392
93,1412
93,1430
93,1432
93,1448
93,1452
93,1492
93,1530
93,1552
93,1572
93,1592
93,1612
93,1614
93,1651
93,1671
93,1692
93,1792
93,1801
93,1812
93,1824
93,1856
93,1872
93,1912
93,1932
93,1952
93,2012
93,2032
93,2052
93,2092
93,2132
93,2152
93,2153
93,2192
93,2212
93,2250
93,2252
93,2292
93,2332
93,2352
93,2372
93,2383
93,2392
93,2412
93,2432
93,2452
93,2492
93,2505
93,2532
93,2592
93,2635
93,2723
93,2772
93,2784
93,2799
93,2812
93,2832
93,2852
93,2864
93,2872
93,2892
93,2912
93,2952
93,2960
93,2972
93,3031
93,3032
93,3047
93,3059
93,3068
93,3092
93,3112
93,3147
93,3152
93,3172
93,3212
93,3232
93,3252
93,3271
93,3292
93,3304
93,3332
93,3352
93,3452
93,3472
93,3478
93,3512
93,3552
93,3559
93,3572
93,3632
93,3692
93,3712
93,3772
93,3793
93,3819
93,3843
93,3872
93,3912
93,3932
93,3992
94,15
94,37
94,55
94,74
94,115
94,195
94,207
94,215
94,255
94,295
94,315
94,352
94,395
94,455
94,475
94,485
94,495
94,515
94,535
94,555
94,595
94,626
94,657
94,675
94,695
94,735
94,753
94,775
94,795
94,809
94,815
94,835
94,855
94,875
94,895
94,935
94,955
94,995
94,1015
94,1035
94,1044
94,1055
94,1075
94,1095
94,1115
94,1153
94,1175
94,1215
94,1235
94,1266
94,1279
94,1295
94,1315
94,1335
94,1355
94,1375
94,1395
94,1415
94,1460
94,1495
94,1535
94,1595
94,1695
94,1715
94,1753
94,1775
94,1835
94,1865
94,1880
94,1895
94,1915
94,1935
94,1950
94,1975
94,1982
94,2014
94,2015
94,2041
94,2055
94,2075
94,2095
94,2115
94,2157
94,2183
94,2189
94,2195
94,2255
94,2315
94,2335
94,2340
94,2355
94,2375
94,2424
94,2433
94,2451
94,2455
94,2466
94,2515
94,2535
94,2575
94,2595
94,2630
94,2635
94,2638
94,2663
94,2675
94,2695
94,2715
94,2724
94,2749
94,2815
94,2835
94,2855
94,2880
94,2882
94,2895
94,2915
94,2935
94,2960
94,2975
94,3015
94,3055
94,3075
94,3095
94,3115
94,3150
94,3195
94,3235
94,3275
94,3355
94,3395
94,3415
94,3455
94,3470
94,3556
94,3594
94,3615
94,3635
94,3655
94,3873
94,3895
94,3935
94,3955
94,3975
95,0
95,20
95,60
95,80
95,98
95,120
95,160
95,180
95,200
95,220
95,240
95,300
95,360
95,361
95,380
95,420
95,440
95,480
95,500
95,540
95,618
95,620
95,680
95,720
95,740
95,758
95,760
95,762
95,820
95,860
95,900
95,915
95,935
95,938
95,940
95,1040
95,1080
95,1100
95,1120
95,1133
95,1180
95,1232
95,1240
95,1280
95,1300
95,1320
95,1340
95,1377
95,1380
95,1417
95,1453
95,1460
95,1474
95,1560
95,1580
95,1600
95,1640
95,1660
95,1680
95,1700
95,1763
95,1840
95,1860
95,1872
95,1880
95,1920
95,1930
95,1940
95,1960
95,1980
95,1985
95,2020
95,2040
95,2100
95,2140
95,2145
95,2160
95,2180
95,2200
95,2220
95,2240
95,2260
95,2268
95,2320
95,2340
95,2347
95,2366
95,2480
95,2500
95,2501
95,2540
95,2560
95,2580
95,2585
95,2600
95,2620
95,2660
95,2700
95,2730
95,2740
95,2800
95,2860
95,2920
95,2940
95,2960
95,2980
95,3020
95,3040
95,3080
95,3100
95,3120
95,3121
95,3140
95,3157
95,3160
95,3167
95,3180
95,3200
95,3240
95,3260
95,3300
95,3320
95,3360
95,3400
95,3425
95,3460
95,3500
95,3520
95,3530
95,3568
95,3600
95,3640
95,3660
95,3740
95,3780
95,3800
95,3820
95,3860
95,3892
95,3900
95,3905
95,3920
95,3940
95,3966
95,3980
96,5
96,25
96,37
96,39
96,81
96,89
96,105
96,125
96,145
96,165
96,228
96,285
96,305
96,307
96,325
96,365
96,405
96,445
96,465
96,481
96,525
96,585
96,605
96,645
96,665
96,705
96,753
96,765
96,785
96,805
96,807
96,825
96,905
96,925
96,929
96,945
96,977
96,985
96,988
96,1005
96,1037
96,1045
96,1083
96,1105
96,1125
96,1145
96,1305
96,1325
96,1365
96,1384
96,1485
96,1505
96,1535
96,1545
96,1585
96,1605
96,1625
96,1645
96,1693
96,1703
96,1705
96,1725
96,1765
96,1792
96,1798
96,1805
96,1825
96,1865
96,1965
96,1985
96,2005
96,2024
96,2065
96,2105
96,2110
96,2125
96,2145
96,2165
96,2185
96,2274
96,2325
96,2345
96,2365
96,2374
96,2410
96,2425
96,2465
96,2467
96,2505
96,2545
96,2557
96,2565
96,2585
96,2605
96,2625
96,2645
96,2665
96,2675
96,2685
96,2725
96,2765
96,2796
96,2816
96,2845
96,2885
96,2906
96,2908
96,2925
96,3005
96,3025
96,3045
96,3085
96,3105
96,3125
96,3145
96,3157
96,3165
96,3166
96,3205
96,3225
96,3245
96,3265
96,3325
96,3344
96,3359
96,3381
96,3385
96,3436
96,3445
96,3465
96,3505
96,3525
96,3561
96,3565
96,3645
96,3697
96,3705
96,3725
96,3765
96,3805
96,3825
96,3845
96,3885
96,3905
96,3925
96,3945
96,3985
97,15
97,62
97,115
97,135
97,180
97,195
97,214
97,235
97,255
97,275
97,347
97,355
97,409
97,475
97,515
97,575
97,595
97,655
97,675
97,695
97,755
97,815
97,835
97,855
97,875
97,888
97,892
97,895
97,915
97,935
97,955
97,995
97,1015
97,1021
97,1055
97,1075
97,1135
97,1175
97,1195
97,1215
97,1235
97,1236
97,1269
97,1295
97,1315
97,1335
97,1336
97,1395
97,1415
97,1435
97,1475
97,1491
97,1500
97,1515
97,1555
97,1588
97,1643
97,1655
97,1675
97,1695
97,1699
97,1715
97,1735
97,1753
97,1755
97,1795
97,1806
97,1845
97,1855
97,1875
97,1915
97,1928
97,1970
97,1995
97,2075
97,2095
97,2135
97,2153
97,2215
97,2235
97,2265
97,2295
97,2355
97,2435
97,2436
97,2455
97,2495
97,2515
97,2535
97,2555
97,2577
97,2595
97,2615
97,2635
97,2715
97,2735
97,2774
97,2795
97,2801
97,2835
97,2855
97,2875
97,2895
97,2896
97,2915
97,2955
97,3015
97,3024
97,3035
97,3053
97,3062
97,3075
97,3095
97,3114
97,3195
97,3228
97,3235
97,3255
97,3293
97,3295
97,3335
97,3352
97,3361
97,3375
97,3410
97,3415
97,3455
97,3475
97,3502
97,3535
97,3555
97,3595
97,3615
97,3629
97,3635
97,3675
97,3695
97,3720
97,3735
97,3755
97,3775
97,3788
97,3795
97,3805
97,3815
97,3838
97,3915
97,3975
98,15
98,35
98,46
98,55
98,115
98,135
98,155
98,215
98,255
98,279
98,335
98,355
98,375
98,395
98,415
98,433
98,480
98,515
98,535
98,557
98,683
98,755
98,758
98,775
98,802
98,817
98,825
98,835
98,875
98,895
98,915
98,1015
98,1055
98,1095
98,1115
98,1167
98,1175
98,1190
98,1195
98,1211
98,1215
98,1275
98,1296
98,1375
98,1395
98,1403
98,1415
98,1435
98,1495
98,1515
98,1555
98,1567
98,1595
98,1675
98,1695
98,1699
98,1715
98,1755
98,1795
98,1815
98,1855
98,1875
98,1908
98,1915
98,1935
98,1955
98,1975
98,1995
98,2017
98,2068
98,2075
98,2095
98,2115
98,2155
98,2175
98,2195
98,2215
98,2230
98,2235
98,2255
98,2275
98,2315
98,2335
98,2340
98,2375
98,2395
98,2415
98,2431
98,2435
98,2455
98,2466
98,2473
98,2475
98,2495
98,2515
98,2555
98,2615
98,2635
98,2681
98,2695
98,2735
98,2755
98,2795
98,2815
98,2835
98,2875
98,2895
98,2915
98,2923
98,2935
98,2949
98,2995
98,3015
98,3028
98,3033
98,3035
98,3055
98,3067
98,3075
98,3095
98,3135
98,3162
98,3175
98,3195
98,3215
98,3241
98,3255
98,3275
98,3296
98,3335
98,3375
98,3395
98,3415
98,3435
98,3455
98,3475
98,3535
98,3555
98,3580
98,3615
98,3635
98,3675
98,3735
98,3755
98,3775
98,3855
98,3886
98,3895
98,3915
98,3984
99,31
99,51
99,58
99,71
99,91
99,111
99,151
99,191
99,231
99,251
99,311
99,341
99,391
99,399
99,511
99,531
99,551
99,556
99,611
99,631
99,651
99,659
99,691
99,731
99,771
99,809
99,816
99,830
99,831
99,871
99,971
99,991
99,1011
99,1031
99,1049
99,1071
99,1088
99,1091
99,1124
99,1191
99,1211
99,1231
99,1271
99,1304
99,1311
99,1331
99,1391
99,1411
99,1451
99,1491
99,1531
99,1571
99,1598
99,1611
99,1631
99,1671
99,1691
99,1706
99,1725
99,1751
99,1753
99,1771
99,1791
99,1851
99,1891
99,1911
99,1931
99,1971
99,1991
99,2011
99,2031
99,2048
99,2081
99,2091
99,2111
99,2131
99,2191
99,2230
99,2251
99,2271
99,2291
99,2311
99,2331
99,2352
99,2356
99,2411
99,2429
99,2431
99,2451
99,2471
99,2491
99,2531
99,2551
99,2611
99,2622
99,2631
99,2651
99,2671
99,2691
99,2711
99,2731
99,2751
99,2771
99,2790
99,2791
99,2794
99,2811
99,2827
99,2831
99,2848
99,2851
99,2931
99,2951
99,3051
99,3062
99,3103
99,3111
99,3151
99,3171
99,3211
99,3231
99,3251
99,3256
99,3271
99,3311
99,3384
99,3411
99,3431
99,3451
99,3489
99,3491
99,3511
99,3531
99,3551
99,3558
99,3611
99,3631
99,3671
99,3676
99,3711
99,3731
99,3751
99,3759
99,3771
99,3791
99,3811
99,3831
99,3836
99,3911
99,3951
99,3991
100,11
100,51
100,71
100,91
100,123
100,151
100,191
100,205
100,211
100,231
100,251
100,291
100,311
100,331
100,371
100,391
100,439
100,451
100,481
100,491
100,531
100,551
100,554
100,571
100,591
100,631
100,671
100,731
100,751
100,811
100,831
100,860
100,891
100,931
100,940
100,951
100,971
100,991
100,1011
100,1051
100,1131
100,1171
100,1180
100,1191
100,1271
100,1297
100,1311
100,1391
100,1401
100,1411
100,1419
100,1431
100,1456
100,1471
100,1491
100,1511
100,1531
100,1551
100,1591
100,1611
100,1631
100,1639
100,1691
100,1700
100,1704
100,1711
100,1771
100,1791
100,1811
100,1831
100,1851
100,1871
100,1931
100,1948
100,1971
100,1991
100,2011
100,2031
100,2071
100,2086
100,2131
100,2151
100,2171
100,2191
100,2231
100,2239
100,2251
100,2351
100,2385
100,2391
100,2431
100,2511
100,2547
100,2551
100,2558
100,2571
100,2588
100,2623
100,2631
100,2671
100,2711
100,2731
100,2745
100,2751
100,2771
100,2791
100,2811
100,2873
100,2891
100,2911
100,2941
100,3051
100,3091
100,3131
100,3171
100,3181
100,3191
100,3211
100,3221
100,3231
100,3251
100,3271
100,3291
100,3311
100,3331
100,3334
100,3371
100,3391
100,3411
100,3420
100,3471
100,3531
100,3545
100,3551
100,3571
100,3591
100,3631
100,3671
100,3679
100,3691
100,3711
100,3731
100,3751
100,3771
100,3783
100,3791
100,3811
100,3831
100,3841
100,3911
100,3923
100,3951
100,3971
101,7
101,27
101,87
101,107
101,127
101,167
101,207
101,247
101,286
101,327
101,368
101,387
101,407
101,420
101,427
101,431
101,447
101,487
101,527
101,587
101,613
101,627
101,667
101,707
101,767
101,807
101,847
101,907
101,947
101,959
101,967
101,983
101,987
101,1007
101,1047
101,1087
101,1127
101,1132
101,1147
101,1187
101,1207
101,1227
101,1247
101,1250
101,1267
101,1321
101,1327
101,1336
101,1347
101,1387
101,1407
101,1447
101,1467
101,1487
101,1547
101,1567
101,1572
101,1627
101,1647
101,1675
101,1684
101,1707
101,1767
101,1787
101,1827
101,1847
101,1865
101,1887
101,1907
101,1947
101,2007
101,2011
101,2018
101,2027
101,2087
101,2107
101,2127
101,2132
101,2147
101,2167
101,2175
101,2227
101,2234
101,2247
101,2279
101,2287
101,2327
101,2347
101,2387
101,2407
101,2447
101,2467
101,2519
101,2545
101,2547
101,2567
101,2587
101,2607
101,2619
101,2638
101,2667
101,2747
101,2767
101,2787
101,2807
101,2827
101,2867
101,2887
101,2967
101,2987
101,3027
101,3047
101,3053
101,3111
101,3127
101,3147
101,3167
101,3187
101,3207
101,3227
101,3247
101,3307
101,3327
101,3352
101,3356
101,3367
101,3387
101,3405
101,3407
101,3412
101,3420
101,3487
101,3542
101,3547
101,3583
101,3587
101,3613
101,3638
101,3647
101,3667
101,3727
101,3740
101,3747
101,3755
101,3767
101,3772
101,3787
101,3790
101,3807
101,3847
101,3887
101,3907
101,3972
101,3987
102,17
102,37
102,77
102,97
102,117
102,137
102,139
102,177
102,237
102,277
102,297
102,317
102,337
102,357
102,371
102,377
102,457
102,477
102,518
102,537
102,557
102,558
102,577
102,595
102,597
102,636
102,637
102,646
102,657
102,695
102,697
102,746
102,757
102,777
102,817
102,833
102,836
102,837
102,857
102,917
102,928
102,937
102,957
102,977
102,997
102,1017
102,1057
102,1077
102,1093
102,1117
102,1137
102,1157
102,1177
102,1197
102,1225
102,1317
102,1357
102,1397
102,1457
102,1497
102,1517
102,1537
102,1577
102,1617
102,1637
102,1657
102,1677
102,1697
102,1717
102,1737
102,1817
102,1824
102,1877
102,1893
102,1897
102,1917
102,1928
102,1937
102,1957
102,1997
102,2057
102,2077
102,2117
102,2137
102,2164
102,2177
102,2197
102,2237
102,2277
102,2305
102,2317
102,2337
102,2377
102,2397
102,2437
102,2457
102,2504
102,2517
102,2557
102,2577
102,2585
102,2597
102,2617
102,2629
102,2637
102,2677
102,2737
102,2757
102,2777
102,2805
102,2817
102,2857
102,2978
102,3017
102,3037
102,3051
102,3057
102,3097
102,3109
102,3117
102,3138
102,3157
102,3176
102,3177
102,3192
102,3257
102,3279
102,3377
102,3397
102,3417
102,3419
102,3457
102,3465
102,3497
102,3523
102,3525
102,3537
102,3557
102,3582
102,3597
102,3637
102,3657
102,3693
102,3697
102,3721
102,3737
102,3797
102,3817
102,3857
102,3883
102,3897
102,3917
102,3937
102,3957
102,3977
102,3996
103,8
103,88
103,108
103,128
103,148
103,188
103,228
103,248
103,268
103,288
103,298
103,308
103,328
103,368
103,417
103,429
103,488
103,508
103,548
103,568
103,588
103,608
103,668
103,695
103,748
103,806
103,808
103,848
103,868
103,888
103,908
103,928
103,968
103,995
103,1027
103,1048
103,1088
103,1106
103,1108
103,1109
103,1128
103,1148
103,1168
103,1188
103,1228
103,1248
103,1256
103,1264
103,1268
103,1288
103,1308
103,1348
103,1368
103,1388
103,1408
103,1448
103,1466
103,1488
103,1528
103,1548
103,1568
103,1605
103,1608
103,1628
103,1708
103,1748
103,1788
103,1808
103,1820
103,1828
103,1868
103,1908
103,1948
103,1968
103,1988
103,2008
103,2028
103,2048
103,2080
103,2148
103,2169
103,2207
103,2208
103,2268
103,2288
103,2308
103,2314
103,2348
103,2381
103,2388
103,2396
103,2428
103,2468
103,2488
103,2508
103,2515
103,2526
103,2528
103,2548
103,2589
103,2608
103,2628
103,2668
103,2688
103,2768
103,2779
103,2788
103,2805
103,2808
103,2908
103,2948
103,2968
103,3008
103,3048
103,3108
103,3128
103,3142
103,3145
103,3148
103,3168
103,3190
103,3194
103,3208
103,3228
103,3260
103,3263
103,3280
103,3288
103,3299
103,3308
103,3328
103,3348
103,3385
103,3408
103,3468
103,3469
103,3508
103,3512
103,3528
103,3588
103,3591
103,3608
103,3628
103,3668
103,3708
103,3746
103,3768
103,3808
103,3828
103,3837
103,3872
103,3908
103,3928
103,3937
103,3955
103,3973
103,3988
104,11
104,51
104,111
104,129
104,151
104,171
104,190
104,191
104,220
104,251
104,271
104,291
104,331
104,351
104,371
104,394
104,411
104,431
104,435
104,451
104,491
104,511
104,542
104,551
104,571
104,584
104,591
104,611
104,631
104,651
104,658
104,711
104,731
104,751
104,791
104,844
104,871
104,951
104,971
104,1051
104,1071
104,1111
104,1131
104,1151
104,1169
104,1171
104,1211
104,1251
104,1291
104,1301
104,1311
104,1351
104,1391
104,1400
104,1411
104,1420
104,1431
104,1471
104,1491
104,1511
104,1531
104,1551
104,1571
104,1643
104,1671
104,1711
104,1731
104,1751
104,1791
104,1851
104,1871
104,1874
104,1898
104,1948
104,1951
104,1985
104,2031
104,2051
104,2106
104,2111
104,2151
104,2191
104,2251
104,2268
104,2273
104,2291
104,2307
104,2331
104,2356
104,2365
104,2371
104,2391
104,2411
104,2431
104,2452
104,2471
104,2475
104,2495
104,2514
104,2571
104,2591
104,2606
104,2711
104,2731
104,2749
104,2770
104,2771
104,2802
104,2847
104,2862
104,2891
104,2931
104,2951
104,2991
104,3011
104,3025
104,3031
104,3051
104,3071
104,3091
104,3111
104,3131
104,3151
104,3171
104,3207
104,3231
104,3251
104,3268
104,3291
104,3293
104,3311
104,3321
104,3351
104,3360
104,3411
104,3426
104,3436
104,3471
104,3491
104,3511
104,3531
104,3551
104,3591
104,3631
104,3651
104,3671
104,3711
104,3751
104,3811
104,3824
104,3851
104,3871
104,3881
104,3911
104,3923
104,3951
104,3956
104,3971
104,3991
105,6
105,63
105,66
105,67
105,86
105,106
105,126
105,173
105,184
105,204
105,216
105,266
105,306
105,346
105,359
105,386
105,406
105,426
105,446
105,466
105,470
105,526
105,557
105,566
105,582
105,586
105,606
105,626
105,694
105,706
105,726
105,731
105,786
105,806
105,828
105,851
105,864
105,886
105,906
105,949
105,966
105,986
105,1006
105,1046
105,1062
105,1066
105,1086
105,1125
105,1126
105,1129
105,1146
105,1156
105,1166
105,1186
105,1206
105,1226
105,1286
105,1306
105,1334
105,1366
105,1386
105,1406
105,1426
105,1466
105,1505
105,1546
105,1566
105,1586
105,1606
105,1626
105,1666
105,1686
105,1706
105,1719
105,1726
105,1746
105,1772
105,1826
105,1866
105,1868
105,1906
105,1910
105,1926
105,1966
105,1986
105,2026
105,2046
105,2066
105,2166
105,2176
105,2226
105,2244
105,2266
105,2281
105,2286
105,2331
105,2406
105,2446
105,2460
105,2486
105,2506
105,2521
105,2535
105,2544
105,2546
105,2566
105,2606
105,2626
105,2666
105,2667
105,2746
105,2766
105,2786
105,2806
105,2826
105,2866
105,2886
105,2906
105,2926
105,2946
105,2966
105,2986
105,3013
105,3046
105,3066
105,3126
105,3146
105,3186
105,3193
105,3206
105,3226
105,3266
105,3286
105,3306
105,3316
105,3326
105,3366
105,3406
105,3446
105,3466
105,3486
105,3526
105,3542
105,3566
105,3586
105,3606
105,3666
105,3670
105,3686
105,3706
105,3714
105,3750
105,3766
105,3806
105,3826
105,3841
105,3866
105,3926
105,3966
105,3989
106,10
106,30
106,66
106,70
106,84
106,110
106,210
106,270
106,280
106,390
106,410
106,430
106,438
106,450
106,480
106,490
106,510
106,514
106,590
106,610
106,630
106,649
106,650
106,690
106,710
106,732
106,750
106,790
106,808
106,823
106,840
106,850
106,870
106,890
106,910
106,990
106,995
106,1010
106,1030
106,1045
106,1050
106,1069
106,1090
106,1125
106,1145
106,1150
106,1185
106,1250
106,1270
106,1290
106,1302
106,1310
106,1314
106,1330
106,1370
106,1388
106,1390
106,1410
106,1430
106,1450
106,1470
106,1490
106,1510
106,1550
106,1557
106,1562
106,1570
106,1590
106,1610
106,1630
106,1650
106,1670
106,1690
106,1770
106,1850
106,1870
106,1890
106,1891
106,1910
106,1930
106,1950
106,1965
106,1990
106,2032
106,2090
106,2110
106,2130
106,2170
106,2177
106,2270
106,2300
106,2318
106,2330
106,2379
106,2405
106,2426
106,2430
106,2450
106,2505
106,2530
106,2533
106,2550
106,2558
106,2590
106,2610
106,2628
106,2650
106,2670
106,2690
106,2710
106,2730
106,2731
106,2750
106,2780
106,2790
106,2810
106,2850
106,2862
106,2870
106,2875
106,2890
106,2891
106,2910
106,2950
106,2954
106,2961
106,3030
106,3090
106,3105
106,3130
106,3190
106,3210
106,3222
106,3250
106,3270
106,3310
106,3330
106,3350
106,3382
106,3387
106,3390
106,3450
106,3470
106,3490
106,3510
106,3570
106,3589
106,3590
106,3630
106,3646
106,3670
106,3690
106,3730
106,3750
106,3770
106,3804
106,3810
106,3830
106,3850
106,3890
106,3910
106,3988
107,48
107,66
107,106
107,126
107,206
107,218
107,226
107,235
107,246
107,264
107,266
107,289
107,306
107,313
107,326
107,346
107,366
107,384
107,386
107,406
107,443
107,446
107,466
107,486
107,506
107,526
107,546
107,573
107,586
107,606
107,646
107,666
107,746
107,824
107,826
107,886
107,906
107,909
107,928
107,946
107,966
107,986
107,1026
107,1044
107,1046
107,1066
107,1086
107,1106
107,1126
107,1169
107,1226
107,1284
107,1306
107,1345
107,1366
107,1386
107,1406
107,1426
107,1437
