node,cost,block
1070,0.17257768528525844,10
1071,0.08688445070069495,11
1072,0.19777650062568480,12
1073,0.09421442965604565,13
1074,0.10083312158204835,14
1075,0.20153030680876977,15
1076,0.08916502611902462,16
1077,0.14008347583795619,17
1078,0.13047777033541025,18
1079,0.11611162920402200,19
1080,0.10994876426086442,0
1081,0.14765827796216358,1
1082,0.18283968689290980,2
1083,0.15791280740599917,3
1084,0.11537064689304989,4
1085,0.11235496470388698,5
1086,0.09151256900325982,6
1087,0.08806884219920574,7
1088,0.15045053840609668,8
1089,0.15295561358343421,9
1090,0.19173662793398638,10
1091,0.15736406765395983,11
1092,0.09138232401095034,12
1093,0.30183296827797151,13
1094,0.08836130216127724,14
1095,0.14709074027420965,15
1096,0.17072959924298264,16
1097,0.11108922433251464,17
1098,0.23869643575981953,18
1099,0.17130614045089793,19
1100,0.18771953837852501,0
1101,0.11415971877549611,1
1102,0.14697065675823334,2
1103,0.09534338270212078,3
1104,0.09663659601817906,4
1105,0.40155098250657151,5
1106,0.11863651124166416,6
1107,0.13116603045285233,7
1108,0.09456876123284567,8
1109,0.17147378387185191,9
1110,0.14643237184094304,10
1111,0.08925662193459501,11
1112,0.14065924454075626,12
1113,0.28733960775040912,13
1114,0.10960790825233842,14
1115,0.07988400898794537,15
1116,0.11158150880628784,16
1117,0.08906410972912814,17
1118,0.16757677558748690,18
1119,0.27222775478510769,19
1120,0.19480880478442436,0
1121,0.18035835385759702,1
1122,0.13124547012545837,2
1123,0.11638377435850898,3
1124,0.14652878440270539,4
1125,0.13180116828392988,5
1126,0.08422273722469117,6
1127,0.15642451552998263,7
1128,0.19196006714959890,8
1129,0.23695351722305835,9
1130,0.17771830470519429,10
1131,0.10476474242027461,11
1132,0.16743891226679522,12
1133,0.13852091762529012,13
1134,0.09748261066757805,14
1135,0.17305257772473126,15
1136,0.14257695619925179,16
1137,0.15445504688429737,17
1138,0.08773702091913832,18
1139,0.13881750206109261,19
1140,0.19003964191212103,0
1141,0.29849801142271853,1
1142,0.13266631675085100,2
1143,0.09449497818875000,3
1144,0.20954128821036971,4
1145,0.22885588819391200,5
1146,0.16873970222696971,6
1147,0.14726986637780826,7
1148,0.11367856463897469,8
1149,0.10627027601124664,9
1150,0.27139513928290021,10
1151,0.30285869689562223,11
1152,0.10319963131361501,12
1153,0.09674216510359954,13
1154,0.10663289477317539,14
1155,0.14666007056958091,15
1156,0.16736354857982977,16
1157,0.16681531574159192,17
1158,0.29507392149330702,18
1159,0.21712312892724178,19
1160,0.14384962805745716,0
1161,0.11403984452677127,1
1162,0.08757047007212496,2
1163,0.09606132043878629,3
1164,0.13360581602405680,4
1165,0.10858866090461064,5
1166,0.12083121952725061,6
1167,0.25908147137976040,7
1168,0.16190521067435285,8
1169,0.15078248284800261,9
1170,0.13296853159324382,10
1171,0.19176568188798654,11
1172,0.21528133991729581,12
1173,0.36463384591654946,13
1174,0.07882083186470992,14
1175,0.09722931172778318,15
1176,0.25593813048600167,16
1177,0.12695142816697891,17
1178,0.10782201925398713,18
1179,0.08675027919370243,19
1180,0.13290417965693596,0
1181,0.09763991391258586,1
1182,0.20381958485878698,2
1183,0.25165773545164738,3
1184,0.12697416756751251,4
1185,0.07481389272475789,5
1186,0.14603543729663626,6
1187,0.11248303340941593,7
1188,0.13049965090545232,8
1189,0.14820310252457658,9
1190,0.08571148448539810,10
1191,0.09619781467143698,11
1192,0.26326678331228087,12
1193,0.09057534198114689,13
1194,0.15072026766292468,14
1195,0.08428170012389874,15
1196,0.13705214334841065,16
1197,0.10292828705585502,17
1198,0.10547771515292412,18
1199,0.17085246901804207,19
1200,0.07775724551100861,0
1201,0.17414247286604628,1
1202,0.12176688528435978,2
1203,0.09127765502912809,3
1204,0.15805159956140163,4
1205,0.13165734254916484,5
1206,0.24332070146747498,6
1207,0.22508106671802580,7
1208,0.11429085302081538,8
1209,0.09406199974776207,9
1210,0.21750457305703508,10
1211,0.11202309631230040,11
1212,0.16016784828164954,12
1213,0.11192872499173263,13
1214,0.07171540191681117,14
1215,0.13928884626565535,15
1216,0.21987736908333377,16
1217,0.31107435065163408,17
1218,0.10639404823162600,18
1219,0.12567400564257930,19
1220,0.12290928098670914,0
1221,0.09812718895127935,1
1222,0.12858006235223746,2
1223,0.09208704452014044,3
1224,0.13654735015602321,4
1225,0.09297771276092420,5
1226,0.10391200957770939,6
1227,0.09633735497297088,7
1228,0.08461825621510131,8
1229,0.08350564519112144,9
1230,0.14241073232094462,10
1231,0.21387648565057454,11
1232,0.22185056195373082,12
1233,0.10691450502763788,13
1234,0.11736018526626363,14
1235,0.15845795523063733,15
1236,0.08530516089175742,16
1237,0.10884664938187319,17
1238,0.21260405914518132,18
1239,0.38059684615189449,19
1240,0.10500139434719746,0
1241,0.12023989376521670,1
1242,0.12955302470308411,2
1243,0.12998475699148801,3
1244,0.27430098396734393,4
1245,0.08920762532705862,5
1246,0.15771810579398696,6
1247,0.18887766414569213,7
1248,0.30822782784657521,8
1249,0.07694072557198166,9
1250,0.09994172483412361,10
1251,0.07564645840534920,11
1252,0.12068884357895908,12
1253,0.15751190558949391,13
1254,0.09195734239187774,14
1255,0.21460522143275612,15
1256,0.10132803608226490,16
1257,0.24900780668739819,17
1258,0.16826069794820275,18
1259,0.08584020340864118,19
1260,0.14433020585665812,0
1261,0.09806086803589104,1
1262,0.13733466617658702,2
1263,0.08919918710575178,3
1264,0.09194507096995339,4
1265,0.10970719898045836,5
1266,0.19204464762653062,6
1267,0.09179411967889195,7
1268,0.08494669403901617,8
1269,0.18987463477634170,9
1270,0.12302253286019543,10
1271,0.18687296233324990,11
1272,0.22397027572652872,12
1273,0.11680673019590196,13
1274,0.25418602958851527,14
1275,0.12840286311374260,15
1276,0.11379049582650680,16
1277,0.10553032426763699,17
1278,0.22813685470380612,18
1279,0.22794077246235045,19
1280,0.15144732164829255,0
1281,0.12118671855492429,1
1282,0.08908976452951628,2
1283,0.11868138997608528,3
1284,0.14330479500794929,4
1285,0.11099286695515145,5
1286,0.15485038624500364,6
1287,0.12349620216099701,7
1288,0.27123559048444817,8
1289,0.08146044652273005,9
1290,0.20408055165518424,10
1291,0.08611393415602844,11
1292,0.11203434353356448,12
1293,0.07721089470890949,13
1294,0.10818658387553479,14
1295,0.13082110669362593,15
1296,0.14434988249882713,16
1297,0.16030636005488497,17
1298,0.07766756837011157,18
1299,0.13042703631634919,19
1300,0.66854074226131555,0
1301,0.10742017320452769,1
1302,0.20410677706342151,2
1303,0.10140513546676765,3
1304,0.27098453434049330,4
1305,0.13691793454885648,5
1306,0.15515446260542770,6
1307,0.12848701075714186,7
1308,0.16956111767857779,8
1309,0.08597050259164882,9
1310,0.12404066469254754,10
1311,0.10730171738782768,11
1312,0.10273769188020679,12
1313,0.16301967103904508,13
1314,0.18032431419549039,14
1315,0.21991668759299965,15
1316,0.15446482365354941,16
1317,0.09177992256176951,17
1318,0.13778214219658885,18
1319,0.23670791183813805,19
1320,0.14923023928106488,0
1321,0.18907416658133813,1
1322,0.09872529010655970,2
1323,0.10488613251768947,3
1324,0.15626392449767279,4
1325,0.16213516828054542,5
1326,0.07224220446302310,6
1327,0.12228683067317125,7
1328,0.07299375345764050,8
1329,0.18310230751339834,9
1330,0.07751349228149189,10
1331,0.09627928332210922,11
1332,0.43679733188213182,12
1333,0.09908315942400114,13
1334,0.19572485487882113,14
1335,0.38488640605027968,15
1336,0.07525603163651542,16
1337,0.10181679051582961,17
1338,0.33822785714647291,18
1339,0.11763723570237541,19
1340,0.08033380840684698,0
1341,0.09983719537962918,1
1342,0.15039408919307856,2
1343,0.12078864466698513,3
1344,0.12145404988885621,4
1345,0.08717403523990581,5
1346,0.16243612920400810,6
1347,0.09466671403971019,7
1348,0.13883576331062458,8
1349,0.09044802091943352,9
1350,0.12489001626452488,10
1351,0.12989856936012925,11
1352,0.13196299636343511,12
1353,0.14810861220470428,13
1354,0.21136784865381242,14
1355,0.10500135739463916,15
1356,0.17650045824975064,16
1357,0.09237775303330131,17
1358,0.15258643591586657,18
1359,0.16970376562950987,19
1360,0.27372054735814799,0
1361,0.18931219265099380,1
1362,0.12160909497346815,2
1363,0.10219078729122988,3
1364,0.14123959631174687,4
1365,0.08896930653801627,5
1366,0.10088093256095777,6
1367,0.21471388699993049,7
1368,0.13352662397613840,8
1369,0.13543100721156304,9
1370,0.15382119444624309,10
1371,0.16429357506082054,11
1372,0.07570086547077623,12
1373,0.19990768911160689,13
1374,0.14387294968083797,14
1375,0.15057186222890878,15
1376,0.09671948438975957,16
1377,0.18442935938592409,17
1378,0.08501091076569774,18
1379,0.19898667467986869,19
1380,0.08792095069534693,0
1381,0.10892653748569284,1
1382,0.07717937355560722,2
1383,0.08914795290026287,3
1384,0.17991635624905472,4
1385,0.10259009739942701,5
1386,0.10722098137947639,6
1387,0.32856146477259102,7
1388,0.07417487295635679,8
1389,0.09371849456356264,9
1390,0.11101161111868427,10
1391,0.10224787202436167,11
1392,0.16120615507030325,12
1393,0.13803522205146207,13
1394,0.11259138325921117,14
1395,0.17521105353966260,15
1396,0.13498331012067294,16
1397,0.13196853522494376,17
1398,0.12414772561697494,18
1399,0.10454831449134384,19
1400,0.06760542796238074,0
1401,0.32326433325779280,1
1402,0.08745805638109595,2
1403,0.07927141626465749,3
1404,0.26509749131421168,4
1405,0.10196544067121358,5
1406,0.22871571143539149,6
1407,0.12096470838233955,7
1408,0.12667160903404409,8
1409,0.13518150767546525,9
1410,0.07091128005972223,10
1411,0.10046203123543841,11
1412,0.07959876592357530,12
1413,0.15710562326406613,13
1414,0.07118934447765295,14
1415,0.10674977522455217,15
1416,0.08841053067825598,16
1417,0.24051400736198403,17
1418,0.14223516367833494,18
1419,0.12287150649764746,19
1420,0.14622162826589530,0
1421,0.31365599697585733,1
1422,0.08419354590970410,2
1423,0.10507731103849563,3
1424,0.36423034948522881,4
1425,0.09310764977905001,5
1426,0.20030427447008725,6
1427,0.08181013064655562,7
1428,0.07912226404707867,8
1429,0.08841617028516982,9
1430,0.08793343334016240,10
1431,0.18910520852911200,11
1432,0.23766549051032732,12
1433,0.12884681669589301,13
1434,0.10397066950896605,14
1435,0.09521749089424783,15
1436,0.10166829533805369,16
1437,0.12016418341487818,17
1438,0.14111721033853847,18
1439,0.29017676704018125,19
1440,0.12501530676013606,0
1441,0.25100712580169310,1
1442,0.12075062374280203,2
1443,0.09477206322896545,3
1444,0.17639431690508700,4
1445,0.18522522712463863,5
1446,0.12580450472854005,6
1447,0.31082191411144094,7
1448,0.07948677696445243,8
1449,0.12400001721167253,9
1450,0.25690954234369151,10
1451,0.10168332545962100,11
1452,0.21375479887085475,12
1453,0.10071305770436845,13
1454,0.24937341984350037,14
1455,0.13387835566902806,15
1456,0.18847361146334551,16
1457,0.10643897623510140,17
1458,0.16213768286338828,18
1459,0.17938262431967389,19
1460,0.07193327519080256,0
1461,0.09873405605280794,1
1462,0.17573207508168287,2
1463,0.15453711811303283,3
1464,0.11495974229806953,4
1465,0.32731863259142269,5
1466,0.26996389655563063,6
1467,0.11310427089121955,7
1468,0.22295864244534130,8
1469,0.15306077207182561,9
1470,0.12744295634224689,10
1471,0.11214155155656580,11
1472,0.15815848994968817,12
1473,0.23027670623176588,13
1474,0.17760045407796937,14
1475,0.21745234492454030,15
1476,0.10651272026469186,16
1477,0.21711140997545453,17
1478,0.17695948673926015,18
1479,0.19353153623930380,19
1480,0.18217870440034184,0
1481,0.13443297193498427,1
1482,0.14527868695104967,2
1483,0.16831480121325870,3
1484,0.08088342587196107,4
1485,0.12819068591345217,5
1486,0.13687555229869991,6
1487,0.26966880206889676,7
1488,0.23329076833127665,8
1489,0.19065994972610228,9
1490,0.11877677244334976,10
1491,0.16797922741822893,11
1492,0.14799689348191822,12
1493,0.25537510534008045,13
1494,0.08904727193689388,14
1495,0.14179975034672099,15
1496,0.13112428924685049,16
1497,0.11961738780987476,17
1498,0.17659310067045536,18
1499,0.11527499828093248,19
1500,0.13864485110601921,0
1501,0.12371126458512118,1
1502,0.21037409816113745,2
1503,0.17122321792782683,3
1504,0.13669197690032342,4
1505,0.07234082762753188,5
1506,0.17255086743825454,6
1507,0.11446212394053316,7
1508,0.26798968401614071,8
1509,0.22112153664429024,9
1510,0.10287348895211891,10
1511,0.15354985853038960,11
1512,0.31566772761167983,12
1513,0.14135791216673471,13
1514,0.12750587388991264,14
1515,0.32506146259154850,15
1516,0.10364041427376847,16
1517,0.08621784754475655,17
1518,0.17447149326319294,18
1519,0.12770359109975249,19
1520,0.13672155293483340,0
1521,0.11510558793120823,1
1522,0.15914185656600188,2
1523,0.12363057221636402,3
1524,0.08000130085396623,4
1525,0.13301922082536266,5
1526,0.12003908262813957,6
1527,0.09178154369157049,7
1528,0.13337831579828219,8
1529,0.10954785191482824,9
1530,0.13452300700635483,10
1531,0.08948482837174540,11
1532,0.13668280562648955,12
1533,0.15415717037778179,13
1534,0.27597960880526479,14
1535,0.10900549512833822,15
1536,0.09676678918360801,16
1537,0.10049343252885851,17
1538,0.09135429607422951,18
1539,0.16068625039599876,19
1540,0.12200063838067755,0
1541,0.33473537824560023,1
1542,0.17726067621009567,2
1543,0.26615751857351438,3
1544,0.08957931782448759,4
1545,0.31615439722331862,5
1546,0.06381181866591604,6
1547,0.14493698555448403,7
1548,0.12700519673260730,8
1549,0.31573894132454083,9
1550,0.21611728403159103,10
1551,0.20893410014258251,11
1552,0.22442048864173292,12
1553,0.19713448315219040,13
1554,0.23120319246810345,14
1555,0.16997329521567422,15
1556,0.18591194259474858,16
1557,0.11482018838467574,17
1558,0.34727767743527549,18
1559,0.16630392313157566,19
1560,0.12768139841644766,0
1561,0.15064008949594437,1
1562,0.12183330401026499,2
1563,0.15029374829943679,3
1564,0.14281813284820305,4
1565,0.13629848816651802,5
1566,0.21642983315534037,6
1567,0.11851840475045568,7
1568,0.20174282093353713,8
1569,0.18773211560908015,9
1570,0.08148842214071234,10
1571,0.10885606496825262,11
1572,0.14604111539235998,12
1573,0.34023537709174806,13
1574,0.18131208584297248,14
1575,0.08444518914274013,15
1576,0.12039278061166551,16
1577,0.14084736203051634,17
1578,0.13666151679412844,18
1579,0.24580616054639398,19
1580,0.07935454332539764,0
1581,0.17251595038974421,1
1582,0.23342349276497620,2
1583,0.11565092179433299,3
1584,0.08211984880760126,4
1585,0.12927299447267981,5
1586,0.14068189484177868,6
1587,0.12171240476267846,7
1588,0.08233511273779637,8
1589,0.26673422609675757,9
1590,0.09016798798594486,10
1591,0.13103922068242155,11
1592,0.12532339366743295,12
1593,0.21655382771879295,13
1594,0.09706897653265631,14
1595,0.12038427177581403,15
1596,0.11337762220781436,16
1597,0.12042592195012963,17
1598,0.15200390878572334,18
1599,0.15420416801393050,19
1600,0.15684153136237081,0
1601,0.10481880968607758,1
1602,0.10072383482056020,2
1603,0.25157244963518394,3
1604,0.10507995017011643,4
1605,0.17799936417246043,5
1606,0.16421254307133651,6
1607,0.16012334018553764,7
1608,0.11981009769946528,8
1609,0.13314304974708793,9
1610,0.10511948184044048,10
1611,0.45382930690711459,11
1612,0.08345631327929996,12
1613,0.07520236906321606,13
1614,0.21163077286787119,14
1615,0.15000166326350128,15
1616,0.08006299240473737,16
1617,0.09748023054204977,17
1618,0.13999206846335382,18
1619,0.08492126139938259,19
1620,0.08389368605969408,0
1621,0.13607691739550648,1
1622,0.11232571848648285,2
1623,0.15120604791131581,3
1624,0.10910499765522685,4
1625,0.21213136559507340,5
1626,0.22427935092218904,6
1627,0.10235763615830272,7
1628,0.19238041714595777,8
1629,0.20402749472618203,9
1630,0.07165012176968211,10
1631,0.16548039114288482,11
1632,0.31809648056819723,12
1633,0.10357609030433612,13
1634,0.09141957180811089,14
1635,0.14532230785331135,15
1636,0.08233454453633510,16
1637,0.15233574558866431,17
1638,0.18092585717589466,18
1639,0.09212408606047853,19
1640,0.09049790255415055,0
1641,0.11648544182001164,1
1642,0.12759594986639222,2
1643,0.19829274966828125,3
1644,0.15454482154240645,4
1645,0.11191483181130482,5
1646,0.42927543834821730,6
1647,0.09699107580097022,7
1648,0.08414204337143788,8
1649,0.14660869622365988,9
1650,0.13476096295002221,10
1651,0.10747658227593344,11
1652,0.12545489414655009,12
1653,0.14251435237473919,13
1654,0.22101774378410893,14
1655,0.12388164201358592,15
1656,0.06708806807085702,16
1657,0.12640551733831157,17
1658,0.13585113958500011,18
1659,0.09023933864347630,19
1660,0.11075054406316623,0
1661,0.09370324271360095,1
1662,0.20574864631176210,2
1663,0.30465384252372518,3
1664,0.21953131637678747,4
1665,0.16358011304870457,5
1666,0.14343300637143774,6
1667,0.12710893216195215,7
1668,0.08482942889326908,8
1669,0.08332846289801199,9
1670,0.18969037863833832,10
1671,0.12643814364854111,11
1672,0.09168243328362466,12
1673,0.11314982524124632,13
1674,0.16553304462187179,14
1675,0.12287793722944021,15
1676,0.12408717144664580,16
1677,0.23498859135667816,17
1678,0.12149523456256463,18
1679,0.30032267562933768,19
1680,0.13556214020311530,0
1681,0.64293596377412110,1
1682,0.13839603585140425,2
1683,0.10076696064495190,3
1684,0.35548737714791512,4
1685,0.16186668606868682,5
1686,0.11240050951410586,6
1687,0.08161745593398970,7
1688,0.09677588447038764,8
1689,0.15326482437288846,9
1690,0.13915277879833859,10
1691,0.13148145611027762,11
1692,0.17239652541379308,12
1693,0.16737877344951760,13
1694,0.19498769221729734,14
1695,0.15038922489407686,15
1696,0.17026406482130713,16
1697,0.13470402819211169,17
1698,0.33373068892400143,18
1699,0.27444519858501831,19
1700,0.22692073312221522,0
1701,0.26319341762909865,1
1702,0.59203458043656731,2
1703,0.16240966096329962,3
1704,0.19982467823639261,4
1705,0.11852088305247016,5
1706,0.31949482966472370,6
1707,0.20356593441999971,7
1708,0.08598393879914107,8
1709,0.09181875017171914,9
1710,0.14448862097251686,10
1711,0.16958962281914802,11
1712,0.07701939395457111,12
1713,0.16875402217888824,13
1714,0.12281450829235681,14
1715,0.15074818690346770,15
1716,0.10942014122071754,16
1717,0.12309724940256971,17
1718,0.08520135035231907,18
1719,0.08750448251820767,19
1720,0.21300176149946337,0
1721,0.10977745230353771,1
1722,0.09405918626693295,2
1723,0.12388866540101828,3
1724,0.17490429446634020,4
1725,0.11977249839680708,5
1726,0.14045723580170139,6
1727,0.10524618943176262,7
1728,0.21567521111235727,8
1729,0.09719336868790643,9
1730,0.18605766650157401,10
1731,0.15817892504087788,11
1732,0.09132313198123693,12
1733,0.10991120204540955,13
1734,0.14948472336563040,14
1735,0.08687425841313219,15
1736,0.07649810443578081,16
1737,0.25024521213012230,17
1738,0.11941861530521863,18
1739,0.18634644757010349,19
1740,0.10596365534393337,0
1741,0.12286800011813476,1
1742,0.10180777817649370,2
1743,0.19325410875818444,3
1744,0.33912442862442060,4
1745,0.24720698630802063,5
1746,0.22735150557063427,6
1747,0.09582925775986076,7
1748,0.22080278202942638,8
1749,0.10238860530969360,9
1750,0.13608271790216947,10
1751,0.10591233481833993,11
1752,0.13268339478871616,12
1753,0.10868076314188384,13
1754,0.10696553889445740,14
1755,0.11251871842518492,15
1756,0.25007943619408618,16
1757,0.07145669574143726,17
1758,0.15910928375880423,18
1759,0.12492040144096291,19
1760,0.23285287963914991,0
1761,0.27294731275848677,1
1762,0.12999775399426367,2
1763,0.12245081493445838,3
1764,0.14057403296051840,4
1765,0.15931261125932764,5
1766,0.11679050797829926,6
1767,0.18597471638949242,7
1768,0.13710981432898714,8
1769,0.15129475414066634,9
1770,0.14194802382997740,10
1771,0.13361855382772625,11
1772,0.14659093997230396,12
1773,0.10632324623144507,13
1774,0.28600190222390670,14
1775,0.09310933071586458,15
1776,0.41338000960593990,16
1777,0.08153360629930981,17
1778,0.20612136752802673,18
1779,0.09284732384271477,19
1780,0.17443875657909669,0
1781,0.11777346464933414,1
1782,0.13124099849541199,2
1783,0.11097956910946921,3
1784,0.11900429029045945,4
1785,0.07802669653396424,5
1786,0.08369977207421109,6
1787,0.08006027452156621,7
1788,0.17822677693647865,8
1789,0.07804498044310849,9
1790,0.12544804350578481,10
1791,0.18544908383516939,11
1792,0.08320549739831924,12
1793,0.08764824785283601,13
1794,0.16437224443573206,14
1795,0.10052344397439307,15
1796,0.25484304308615968,16
1797,0.15613180613257882,17
1798,0.09659325208111300,18
1799,0.49994873032997217,19
1800,0.16119300870048078,0
1801,0.19168691829817230,1
1802,0.34934877470613174,2
1803,0.23897667935141959,3
1804,0.11316991567138822,4
1805,0.20745315953142218,5
1806,0.06878288601074446,6
1807,0.14359568489354818,7
1808,0.23288174618293350,8
1809,0.17374280312754239,9
1810,0.10344594843878127,10
1811,0.20405255653528326,11
1812,0.06973134705855147,12
1813,0.13778413958146968,13
1814,0.26542828691076970,14
1815,0.10949901609945600,15
1816,0.09717849003302141,16
1817,0.31338872816952074,17
1818,0.15930343579903117,18
1819,0.13734826655430876,19
1820,0.11090572909299501,0
1821,0.13451135920407015,1
1822,0.14397714411320983,2
1823,0.11086499371828282,3
1824,0.24062777622144549,4
1825,0.30905731120338120,5
1826,0.10888082658571224,6
1827,0.33956814951672543,7
1828,0.06751219938264993,8
1829,0.12915899889323790,9
1830,0.12190051750706682,10
1831,0.27507223034329131,11
1832,0.06947279058923336,12
1833,0.18051343082667337,13
1834,0.11891259337287524,14
1835,0.13488706799618555,15
1836,0.16929690899917732,16
1837,0.14384221479841131,17
1838,0.06345436544354811,18
1839,0.22009896007096519,19
1840,0.13826246287574134,0
1841,0.14301665706127376,1
1842,0.26437077173749635,2
1843,0.08588412730984671,3
1844,0.09003465997284132,4
1845,0.12046086971241624,5
1846,0.12214059288021183,6
1847,0.16825864711904387,7
1848,0.13067299262942561,8
1849,0.10050320560710344,9
1850,0.40089490605295841,10
1851,0.14479317578537149,11
1852,0.14244298082847617,12
1853,0.10995944452586971,13
1854,0.24592231056117020,14
1855,0.12450153592617283,15
1856,0.11241942714384948,16
1857,0.25956205407773186,17
1858,0.08138547593455023,18
1859,0.12572434604708033,19
1860,0.08966871211723133,0
1861,0.07828981197050032,1
1862,0.13714760769489698,2
1863,0.17613046012124889,3
1864,0.27633199773999689,4
1865,0.09808759026473654,5
1866,0.12958549031320390,6
1867,0.18433905813795265,7
1868,0.09592708722916277,8
1869,0.17510159198893244,9
1870,0.13229574146193890,10
1871,0.11714658872630809,11
1872,0.32342715372101460,12
1873,0.09879252768084754,13
1874,0.07614078998077978,14
1875,0.11943694444011999,15
1876,0.11922324630926361,16
1877,0.11273519691364434,17
1878,0.10707807021227987,18
1879,0.20189041348290632,19
1880,0.09829269811959160,0
1881,0.22739089775335275,1
1882,0.10975408424798072,2
1883,0.09213712590744097,3
1884,0.12601284837538734,4
1885,0.11199570451810462,5
1886,0.15924654263294910,6
1887,0.20780533676595669,7
1888,0.15580102293081766,8
1889,0.09569061426270831,9
1890,0.26456739034010290,10
1891,0.12353573177367133,11
1892,0.15697616338286052,12
1893,0.07597367443404825,13
1894,0.18452173018365259,14
1895,0.09597885444574611,15
1896,0.14753186587495692,16
1897,0.17780281528936615,17
1898,0.25806397205308540,18
1899,0.31244536826656166,19
1900,0.12245158289272119,0
1901,0.14631982362501572,1
1902,0.13458556022431190,2
1903,0.10026048957138235,3
1904,0.10483379971753296,4
1905,0.13642078412461461,5
1906,0.12248754594094126,6
1907,0.10032195324640392,7
1908,0.12862933045902475,8
1909,0.14960504951793002,9
1910,0.08808650075436017,10
1911,0.11056673056022640,11
1912,0.10226233607143384,12
1913,0.18730791476363134,13
1914,0.07645130301112096,14
1915,0.13140969931449670,15
1916,0.20447588017141100,16
1917,0.10214347186143180,17
1918,0.16573316474785188,18
1919,0.09118738812385946,19
1920,0.11043469243730451,0
1921,0.11826428210728500,1
1922,0.14265178728045569,2
1923,0.09193332830274488,3
1924,0.07650685363459087,4
1925,0.09362748648488142,5
1926,0.19990930419930975,6
1927,0.07028911752749234,7
1928,0.27499899310017101,8
1929,0.10319159795020896,9
1930,0.11390088305318785,10
1931,0.07773890861937324,11
1932,0.11678339280283034,12
1933,0.18012125700357545,13
1934,0.09923703891647991,14
1935,0.15458358470947728,15
1936,0.25905249747696424,16
1937,0.16445396097831627,17
1938,0.08610916222096897,18
1939,0.35992520242456710,19
1940,0.08466545790376528,0
1941,0.26218736001690113,1
1942,0.21891283780293119,2
1943,0.08739685664716357,3
1944,0.11308774671989966,4
1945,0.12316531012188618,5
1946,0.07526507570026328,6
1947,0.10133949106853063,7
1948,0.09788689739962067,8
1949,0.18726383313568573,9
1950,0.21099264404874629,10
1951,0.21380636302897804,11
1952,0.28126525381091855,12
1953,0.25167773567042434,13
1954,0.10766860413205147,14
1955,0.07943255838725655,15
1956,0.15477153722491097,16
1957,0.19286261934846261,17
1958,0.13939024810442097,18
1959,0.16646572467699600,19
1960,0.14894038762209011,0
1961,0.10049480650978233,1
1962,0.14264496062965309,2
1963,0.12717287253637760,3
1964,0.12289150778883816,4
1965,0.18432846057433078,5
1966,0.08379937397617290,6
1967,0.23104671432501200,7
1968,0.15546616582680178,8
1969,0.38763759267500408,9
1970,0.12448589104597589,10
1971,0.10621670354904597,11
1972,0.10282341302292389,12
1973,0.13512448877473773,13
1974,0.09622954265734578,14
1975,0.14889855609880448,15
1976,0.15310499239543196,16
1977,0.49117689636260126,17
1978,0.21935739486824452,18
1979,0.14232420550096311,19
1980,0.08556743397180193,0
1981,0.10209514132598005,1
1982,0.11190006609691311,2
1983,0.13395944228589421,3
1984,0.13692669878865538,4
1985,0.09659069491552530,5
1986,0.13415183316272883,6
1987,0.08758333681601307,7
1988,0.17717226894403920,8
1989,0.20634584939809708,9
1990,0.12636130627789194,10
1991,0.18461991012681883,11
1992,0.18572445261316139,12
1993,0.13982075567321700,13
1994,0.15275662509510490,14
1995,0.15329244939860986,15
1996,0.13107439841734819,16
1997,0.19398492615751189,17
1998,0.11214370246084801,18
1999,0.15634270062825339,19
2000,0.05579021222022652,0
2001,0.10625555788595137,1
2002,0.18514541967444470,2
2003,0.07373543074051524,3
2004,0.10687160597383297,4
2005,0.12785915660182684,5
2006,0.13011350516768755,6
2007,0.42675925190236730,7
2008,0.15659142461853970,8
2009,0.15635886581943267,9
2010,0.10743429262814996,10
2011,0.09038956772513373,11
2012,0.10960036095078823,12
2013,0.17717605555379273,13
2014,0.16613726107934379,14
2015,0.12188336629596826,15
2016,0.16801004644674028,16
2017,0.12490364187808550,17
2018,0.16233625353541711,18
2019,0.17216556663043028,19
2020,0.08827465748265710,0
2021,0.28802849717607787,1
2022,0.10054644312119998,2
2023,0.10304773431179599,3
2024,0.10890964094530095,4
2025,0.27686390647608800,5
2026,0.21340886265380621,6
2027,0.21179035741714797,7
2028,0.14107187518823783,8
2029,0.13933587143369758,9
2030,0.11019026190265321,10
2031,0.20985002547210446,11
2032,0.26029855390640977,12
2033,0.09502437925114213,13
2034,0.13997270398488562,14
2035,0.08103727844086152,15
2036,0.14545313412956506,16
2037,0.09393429546370370,17
2038,0.09593131271260223,18
2039,0.10013484840301023,19
2040,0.09981998579723902,0
2041,0.12618970601641530,1
2042,0.15689914564211943,2
2043,0.13319863790820285,3
2044,0.41963143577374523,4
2045,0.09685069683310403,5
2046,0.10988606689125202,6
2047,0.16437389822778589,7
2048,0.12865142492203663,8
2049,0.17183018340463213,9
2050,0.22095463031509233,10
2051,0.18795545435464117,11
2052,0.15383924302667995,12
2053,0.08767811300328818,13
2054,0.13356204144044831,14
2055,0.06959935995680377,15
2056,0.15629502075810470,16
2057,0.12489102905234067,17
2058,0.13230657937861623,18
2059,0.14911540520373343,19
2060,0.10933957395069888,0
2061,0.19268400658676360,1
2062,0.18649156074536122,2
2063,0.15623985896428227,3
2064,0.10480870394122237,4
2065,0.09638058323267087,5
2066,0.12400424184847712,6
2067,0.12292118017123692,7
2068,0.22255571684735737,8
