group,node
73,107
73,111
73,115
73,117
73,127
73,137
73,147
73,157
73,163
73,166
73,177
73,195
73,196
73,199
73,205
73,207
73,227
73,247
73,255
73,267
73,274
73,277
73,287
73,297
73,307
73,317
73,327
73,360
73,371
73,380
73,402
73,417
73,427
73,447
73,467
73,472
73,477
73,497
73,505
73,510
73,518
73,527
73,531
73,547
73,557
73,565
73,582
73,587
73,595
73,597
73,612
73,617
73,627
73,637
73,648
73,657
73,697
73,707
73,727
73,732
73,747
73,757
73,767
73,777
73,787
73,797
73,801
73,807
73,817
73,837
73,857
73,867
73,877
73,887
73,894
73,897
73,902
73,907
73,928
73,937
73,945
73,947
73,967
73,987
74,0
74,10
74,20
74,30
74,40
74,41
74,50
74,66
74,80
74,85
74,90
74,110
74,111
74,120
74,140
74,145
74,150
74,186
74,190
74,210
74,230
74,247
74,260
74,270
74,277
74,280
74,290
74,300
74,320
74,330
74,340
74,350
74,367
74,380
74,390
74,400
74,410
74,413
74,420
74,439
74,450
74,459
74,460
74,468
74,470
74,480
74,495
74,500
74,510
74,513
74,530
74,535
74,540
74,560
74,570
74,580
74,590
74,600
74,610
74,620
74,630
74,650
74,660
74,688
74,693
74,710
74,720
74,730
74,734
74,750
74,760
74,770
74,776
74,790
74,800
74,820
74,841
74,843
74,860
74,880
74,890
74,900
74,910
74,919
74,920
74,930
74,940
74,941
74,950
74,960
74,970
74,990
74,999
75,6
75,16
75,21
75,25
75,26
75,30
75,44
75,56
75,66
75,84
75,92
75,96
75,106
75,146
75,156
75,166
75,176
75,186
75,190
75,216
75,226
75,236
75,246
75,256
75,266
75,276
75,283
75,286
75,296
75,303
75,306
75,310
75,316
75,326
75,336
75,362
75,374
75,376
75,386
75,396
75,416
75,436
75,438
75,452
75,465
75,473
75,476
75,486
75,506
75,526
75,536
75,546
75,556
75,565
75,576
75,586
75,596
75,606
75,620
75,622
75,626
75,656
75,666
75,676
75,686
75,711
75,716
75,726
75,736
75,746
75,756
75,766
75,776
75,786
75,791
75,796
75,811
75,826
75,836
75,856
75,866
75,876
75,886
75,896
75,906
75,916
75,918
75,926
75,936
75,945
75,946
75,956
75,966
75,976
75,986
76,14
76,24
76,54
76,64
76,74
76,84
76,94
76,104
76,114
76,134
76,144
76,154
76,169
76,181
76,194
76,201
76,204
76,214
76,217
76,218
76,224
76,230
76,234
76,244
76,247
76,254
76,274
76,294
76,311
76,324
76,341
76,354
76,364
76,374
76,394
76,404
76,414
76,424
76,434
76,474
76,479
76,480
76,484
76,494
76,506
76,511
76,514
76,524
76,534
76,544
76,547
76,564
76,570
76,574
76,584
76,596
76,604
76,614
76,624
76,630
76,639
76,644
76,658
76,664
76,684
76,694
76,704
76,714
76,716
76,734
76,754
76,761
76,764
76,774
76,784
76,804
76,814
76,824
76,834
76,839
76,844
76,849
76,854
76,863
76,873
76,874
76,884
76,894
76,904
76,914
76,920
76,924
76,954
76,971
76,994
76,999
77,5
77,15
77,25
77,35
77,45
77,52
77,55
77,65
77,75
77,85
77,95
77,102
77,104
77,105
77,115
77,125
77,145
77,152
77,155
77,165
77,174
77,175
77,176
77,185
77,205
77,215
77,217
77,235
77,255
77,265
77,285
77,295
77,321
77,325
77,327
77,335
77,345
77,355
77,364
77,365
77,385
77,391
77,395
77,425
77,435
77,445
77,451
77,465
77,471
77,490
77,505
77,525
77,535
77,545
77,565
77,585
77,592
77,595
77,605
77,615
77,645
77,647
77,654
77,675
77,677
77,685
77,695
77,705
77,715
77,719
77,725
77,735
77,739
77,745
77,765
77,775
77,783
77,785
77,789
77,795
77,805
77,815
77,825
77,835
77,845
77,855
77,865
77,873
77,889
77,895
77,905
77,915
77,925
77,954
77,955
77,985
77,995
78,5
78,14
78,34
78,44
78,47
78,54
78,64
78,74
78,84
78,94
78,104
78,124
78,130
78,134
78,144
78,154
78,157
78,164
78,174
78,190
78,194
78,200
78,204
78,214
78,224
78,231
78,254
78,264
78,266
78,274
78,284
78,294
78,295
78,314
78,342
78,344
78,354
78,364
78,374
78,384
78,404
78,414
78,434
78,436
78,444
78,454
78,464
78,472
78,494
78,504
78,524
78,531
78,534
78,544
78,565
78,574
78,581
78,584
78,592
78,604
78,614
78,634
78,654
78,664
78,687
78,694
78,704
78,714
78,724
78,726
78,734
78,744
78,752
78,754
78,764
78,769
78,780
78,784
78,794
78,804
78,845
78,851
78,854
78,874
78,894
78,900
78,904
78,908
78,924
78,929
78,934
78,943
78,944
78,954
78,973
78,974
78,984
78,994
79,2
79,5
79,12
79,22
79,32
79,62
79,68
79,69
79,72
79,82
79,92
79,102
79,112
79,114
79,121
79,122
79,130
79,132
79,142
79,152
79,162
79,172
79,192
79,202
79,222
79,226
79,232
79,242
79,276
79,282
79,287
79,290
79,312
79,322
79,332
79,362
79,369
79,372
79,379
79,387
79,392
79,412
79,418
79,432
79,452
79,456
79,462
79,463
79,470
79,482
79,492
79,512
79,513
79,532
79,542
79,546
79,552
79,559
79,562
79,579
79,580
79,602
79,605
79,612
79,622
79,628
79,632
79,642
79,652
79,662
79,672
79,694
79,702
79,712
79,732
79,741
79,742
79,762
79,772
79,782
79,802
79,812
79,822
79,832
79,842
79,852
79,882
79,884
79,885
79,892
79,901
79,902
79,912
79,914
79,922
79,952
79,958
79,962
79,992
79,997
